MOVIE_ID,MOVIE_NAME,TITULO_LIMPIO,FORMATO,IDIOMA,CATEGORIA,DESCRIPCION,FAMILIA,NOMBRE_ORIGINAL,DESCRIPCION2,ACTOR_PRINCIPAL,DIRECTOR,DURACION,CATEGORIA_CINEPOLIS,NOMBRE_ORIGINAL_CLEAN,TITULO_LIMPIO_CLEAN,NOMBRE_UNICO
841,48HFP 2024 - GRUPO J,48HFP 2024 - GRUPO J,2D,ESP,CORTOMETRAJES,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",48HFP 2024 - GRUPO A,48HFP 2024 - GRUPO J,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",,,63 minutos,CORTOMETRAJES,48HFP 2024 - GRUPO J,48HFP 2024 - GRUPO J,48HFP
235,48HFP 2024 - GRUPO K,48HFP 2024 - GRUPO K,2D,ESP,CORTOMETRAJES,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",48HFP 2024 - GRUPO A,48HFP 2024 - GRUPO K,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",,,63 minutos,CORTOMETRAJES,48HFP 2024 - GRUPO K,48HFP 2024 - GRUPO K,48HFP
1137,48HFP 2024 - GRUPO L,48HFP 2024 - GRUPO L,2D,ESP,CORTOMETRAJES,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",48HFP 2024 - GRUPO A,48HFP 2024 - GRUPO L,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",,,63 minutos,CORTOMETRAJES,48HFP 2024 - GRUPO L,48HFP 2024 - GRUPO L,48HFP
972,48HFP 2024 - GRUPO M,48HFP 2024 - GRUPO M,2D,ESP,CORTOMETRAJES,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",48HFP 2024 - GRUPO A,48HFP 2024 - GRUPO M,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",,,63 minutos,CORTOMETRAJES,48HFP 2024 - GRUPO M,48HFP 2024 - GRUPO M,48HFP
704,48HFP 2024 - GRUPO N,48HFP 2024 - GRUPO N,2D,ESP,CORTOMETRAJES,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",48HFP 2024 - GRUPO A,48HFP 2024 - GRUPO N,"la muestra anual de cortometrajes del 48 hour film project santiago 2024 reúne a cineastas de todo el territorio nacional, quienes crean cortometrajes en solo 48 horas. este evento desafía la creatividad y la colaboración, al presentar obras que surgen a partir de un tema, un objeto y una línea de diálogo revelados al inicio del desafío. la muestra no solo expone una variedad de géneros y estilos, sino que también ofrece la oportunidad de aprender de jurados y expertos de la industria, fomentando el networking. todos están invitados a disfrutar de una jornada cinematográfica única, donde cada segundo cuenta y el talento brilla.",,,63 minutos,CORTOMETRAJES,48HFP 2024 - GRUPO N,48HFP 2024 - GRUPO N,48HFP
478,76MICT Cerrar los Ojos,76MICT CERRAR LOS OJOS,2D,ESP,MISTERIO,"years after his mysterious disappearance, julio arenas, a famous spanish actor, is back in the news thanks to a television program.",76MICT CERRAR LOS OJOS,76MICT Cerrar los Ojos,"years after his mysterious disappearance, julio arenas, a famous spanish actor, is back in the news thanks to a television program.",MANOLO SOLO; JOSE CORONADO; ANA TORRENT,VÍCTOR ERICE,169 minutos,DRAMA; MISTERIO,76MICT CERRAR LOS OJOS,76MICT CERRAR LOS OJOS,76MICT CERRAR LOS OJOS
1620,76MICT El Pesar de los Sueños,76MICT EL PESAR DE LOS SUEÑOS,2D,ESP,DOCUMENTAL,"documental que narra las peripecias y acrobacias de herzog, quien tercamente insiste durante cuatro años en realizar la película ""fitzcarraldo"". en su particular locura, el director alemán llega a arriesgar la vida de su equipo para terminar su sueño. muy parecido al sueño del protagonista de la propia película. un sueño casi imposible de realizar.",76MICT EL PESAR DE LOS SUENOS,76MICT El Pesar de los Sueños,"documental que narra las peripecias y acrobacias de herzog, quien tercamente insiste durante cuatro años en realizar la película ""fitzcarraldo"". en su particular locura, el director alemán llega a arriesgar la vida de su equipo para terminar su sueño. muy parecido al sueño del protagonista de la propia película. un sueño casi imposible de realizar.",CANDACE LAUGHLIN; WERNER HERZOG; KLAUS KINSKI,LES BLANK,97 minutos,DOCUMENTAL,76MICT EL PESAR DE LOS SUEÑOS,76MICT EL PESAR DE LOS SUEÑOS,76MICT EL PESAR DE LOS SUENOS
1883,76MICT Memory,76MICT MEMORY,2D,ESP,CRIMEN,"un asesino a sueldo descubre que se ha convertido en un objetivo después de que se niega a completar un trabajo para una peligrosa organización criminal. él tiene las habilidades para mantenerse a la vanguardia, excepto por una cosa: sufre una grave pérdida de memoria que afecta todos sus movimientos.",76MICT MEMORY,76MICT Memory,"un asesino a sueldo descubre que se ha convertido en un objetivo después de que se niega a completar un trabajo para una peligrosa organización criminal. él tiene las habilidades para mantenerse a la vanguardia, excepto por una cosa: sufre una grave pérdida de memoria que afecta todos sus movimientos.",LIAM NEESON; GUY PEARCE; TAJ ATWAL,MARTIN CAMPBELL,114 minutos,ACCION; SUSPENSE; CRIMEN,76MICT MEMORY,76MICT MEMORY,76MICT MEMORY
1444,76MICT Misericordia,76MICT MISERICORDIA,2D,ESP,DRAMA,,76MICT MISERICORDIA,76MICT Misericordia,,TIZIANA CUTICCHIO; SIMONA MALATO; MILENA CATALANO,EMMA DANTE,95 minutos,DRAMA,76MICT MISERICORDIA,76MICT MISERICORDIA,76MICT MISERICORDIA
728,76MICT Profundo Carmesí,76MICT PROFUNDO CARMESÍ,2D,ESP,DRAMA,la vida de un hombre que se alimenta de mujeres desprevenidas para ganarse la vida cambia cuando encuentra un cómplice en la mujer que lo ama y lo controla.,76MICT PROFUNDO CARMESI,76MICT Profundo Carmesí,la vida de un hombre que se alimenta de mujeres desprevenidas para ganarse la vida cambia cuando encuentra un cómplice en la mujer que lo ama y lo controla.,REGINA OROZCO; DANIEL GIMÉNEZ CACHO; MARISA PAREDES,ARTURO RIPSTEIN,111 minutos,CRIMEN; DRAMA,76MICT PROFUNDO CARMESÍ,76MICT PROFUNDO CARMESÍ,76MICT PROFUNDO CARMESI
723,76MICT Simón de la Montaña,76MICT SIMÓN DE LA MONTAÑA,2D,ESP,DRAMA,"simón es un joven de 21 años que vive al borde de la cordillera de los andes y que, al sentir que sus sueños no coinciden con su realidad, decide modificarla. para eso, comienza a pasar tiempo con un grupo de chicos como él, con discapacidad, que inventan sus propias reglas para amar y divertirse, mientras crecen y buscan su lugar en un mundo que no parece estar diseñado para ellos.",76MICT SIMON DE LA MONTANA,76MICT Simón de la Montaña,"simón es un joven de 21 años que vive al borde de la cordillera de los andes y que, al sentir que sus sueños no coinciden con su realidad, decide modificarla. para eso, comienza a pasar tiempo con un grupo de chicos como él, con discapacidad, que inventan sus propias reglas para amar y divertirse, mientras crecen y buscan su lugar en un mundo que no parece estar diseñado para ellos.",LORENZO FERRO; PEHUÉN PEDIE; KIARA SUPINI,FEDERICO LUIS TACHELLA,96 minutos,DRAMA,76MICT SIMÓN DE LA MONTAÑA,76MICT SIMÓN DE LA MONTAÑA,76MICT SIMON DE LA MONTANA
889,76MICT Tierra de Hermanos,76MICT TIERRA DE HERMANOS,2D,ESP,DRAMA,,76MICT TIERRA DE HERMANOS,76MICT Tierra de Hermanos,,HAMIDEH JAFARI; BASHIR NIKZAD; MOHAMMAD HOSSEINI,RAHA AMIRFAZLI; ALIREZA GHASEMI,95 minutos,DRAMA,76MICT TIERRA DE HERMANOS,76MICT TIERRA DE HERMANOS,76MICT TIERRA DE HERMANOS
397,Ado SPECIAL LIVE  'Shinzou' en cines Sub,ADO SPECIAL LIVE 'SHINZOU' EN CINES,2D,SUB,CONCIERTO,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",ADO SPECIAL LIVE SHINZOU EN CINES,Ado SPECIAL LIVE  'Shinzou' en cines Sub,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",,,100 minutos,CONCIERTO,ADO SPECIAL LIVE 'SHINZOU' EN CINES,ADO SPECIAL LIVE 'SHINZOU' EN CINES,ADO SPECIAL LIVE SHINZOU EN CINES
632,ADO SPECIAL LIVE Shinzou en cines Sub,ADO SPECIAL LIVE SHINZOU EN CINES,2D,SUB,CONCIERTO,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",ADO SPECIAL LIVE SHINZOU EN CINES,ADO SPECIAL LIVE Shinzou en cines Sub,"presentación musical en vivo capturada para el cine, ofreciendo una experiencia inmersiva del concierto.",,,100 minutos,CONCIERTO,ADO SPECIAL LIVE SHINZOU EN CINES,ADO SPECIAL LIVE SHINZOU EN CINES,ADO SPECIAL LIVE SHINZOU EN CINES
1977,MIX Soy Lo Que Nunca Fui,MIX SOY LO QUE NUNCA FUI,2D,ESP,,,AMB APOCALIPSIS EN LOS TROPICOS,MIX Soy Lo Que Nunca Fui,,,,100 minutos,,MIX SOY LO QUE NUNCA FUI,MIX SOY LO QUE NUNCA FUI,AMB APOCALIPSIS EN LOS TROPICOS
439,AMB Binnigula'sa': los Antiguos Zapotecas,AMB BINNIGULA'SA': LOS ANTIGUOS ZAPOTECAS,2D,ESP,,,AMB BINNIGULA'SA',AMB Binnigula'sa': los Antiguos Zapotecas,,,,100 minutos,,AMB BINNIGULA'SA': LOS ANTIGUOS ZAPOTECAS,AMB BINNIGULA'SA': LOS ANTIGUOS ZAPOTECAS,AMB BINNIGULA'SA' LOS ANTIGUOS ZAPOTECAS
1603,AMB Buscando a Sugar Man,AMB BUSCANDO A SUGAR MAN,2D,ESP,DOCUMENTAL,"a principios de los años 70 un músico americano, sixto rodríguez, publica su album cold facts. el disco resulta un fracaso, y corren rumores sobre un posible suicidio del músico. rodríguez cae en el olvido... salvo en suráfrica, donde su disco es un auténtico éxito. en pleno apartheid, las palabras de sixto han calado hondo...",AMB BUSCANDO A SUGAR MAN,AMB Buscando a Sugar Man,"a principios de los años 70 un músico americano, sixto rodríguez, publica su album cold facts. el disco resulta un fracaso, y corren rumores sobre un posible suicidio del músico. rodríguez cae en el olvido... salvo en suráfrica, donde su disco es un auténtico éxito. en pleno apartheid, las palabras de sixto han calado hondo...",STEPHEN SEGERMAN; RODRIGUEZ; REGAN RODRIGUEZ,MALIK BENDJELLOUL,86 minutos,MUSICA; DOCUMENTAL,AMB BUSCANDO A SUGAR MAN,AMB BUSCANDO A SUGAR MAN,AMB BUSCANDO A SUGAR MAN
1637,AMB Cameraperson,AMB CAMERAPERSON,2D,ESP,DOCUMENTAL,"as a visually radical memoir, cameraperson draws on the remarkable footage that filmmaker kirsten johnson has shot and reframes it in ways that illuminate moments and situations that have personally affected her. what emerges is an elegant meditation on the relationship between truth and the camera frame, as johnson transforms scenes that have been presented on festival screens as one kind of truth into another kind of story—one about personal journey, craft, and direct human connection.",AMB CAMERAPERSON,AMB Cameraperson,"as a visually radical memoir, cameraperson draws on the remarkable footage that filmmaker kirsten johnson has shot and reframes it in ways that illuminate moments and situations that have personally affected her. what emerges is an elegant meditation on the relationship between truth and the camera frame, as johnson transforms scenes that have been presented on festival screens as one kind of truth into another kind of story—one about personal journey, craft, and direct human connection.",KIRSTEN JOHNSON; JACQUES DERRIDA; MICHAEL MOORE,KIRSTEN JOHNSON,102 minutos,DOCUMENTAL,AMB CAMERAPERSON,AMB CAMERAPERSON,AMB CAMERAPERSON
